country_name,name,c_id,s
Argentina,Historical Museum of the Province,http://example.com/country/id/414,84508266m
Argentina,Historical Museum of the Rural Doctor Dr. René G. Favaloro,http://example.com/country/id/414,84526278m
Argentina,Historical Museum-Archdiocesan Major Seminary,http://example.com/country/id/414,84533809m
Argentina,Historical Railway Museum Escribano Alfredo Rueda,http://example.com/country/id/414,84526772m
Argentina,Historical Room of the Mechanized Infantry Regiment 24 General Jerónimo Costa,http://example.com/country/id/414,84525440m
Argentina,Historical Score Museum,http://example.com/country/id/414,84529308m
Argentina,Historical Wax Museum,http://example.com/country/id/414,65391609m
Argentina,Historical and Interactive Museum From Wheat To Bread,http://example.com/country/id/414,84530205m
Argentina,Historical and Natural Museum of Lavalle,http://example.com/country/id/414,84514710m
Argentina,Historical and Natural Sciences Museum of the Contardo Ferrini Institute,http://example.com/country/id/414,84521257m
Argentina,Historical and Numismatic Museum of the Bank of the Argentine Nation,http://example.com/country/id/414,84513054m
Argentina,Historical and Numismatic Museum of the Central Bank of the Argentine Republic Dr. José Evaristo Uriburu,http://example.com/country/id/414,64658366m
Argentina,Historical and Regional Municipal Museum Santiago Lischetti,http://example.com/country/id/414,84526733m
Argentina,Historical and Religious Museum Fray Hermete Constanzi,http://example.com/country/id/414,84531078m
Argentina,Historical and Science Museum Vicente R. Del Pópolo,http://example.com/country/id/414,84530659m
Argentina,"Historical, Archaeological and Art Museum Pablo Baldwin",http://example.com/country/id/414,84525583m
Argentina,"Historical, Geographical and Natural Museum of Gobernador Virasoro",http://example.com/country/id/414,112038651m
Argentina,History Corner Museum,http://example.com/country/id/414,84506162m
Argentina,History Museum of the North,http://example.com/country/id/414,6033432m
Argentina,Holocaust Memorial Foundation Museum,http://example.com/country/id/414,112066114m
Argentina,Homeland Girl Museum of Mohamed Diaz,http://example.com/country/id/414,84525798m
Argentina,Horacio Quiroga Municipal Museum,http://example.com/country/id/414,21634295m
Argentina,Horse Grenadier Regiment Museum General San Martin,http://example.com/country/id/414,84504644m
Argentina,House of the Poet Museum,http://example.com/country/id/414,84509840m
Argentina,House-Museum Of Elena And Fausto Burgos,http://example.com/country/id/414,84514875m
Argentina,Houssay Museum of the History of Science and Technology,http://example.com/country/id/414,65485760m
Argentina,Humberto I (Buenos Aires Metro),http://example.com/country/id/414,http://example.com/building/id/8876899b
Argentina,Ibero-American Museum of Crafts,http://example.com/country/id/414,6033444m
Argentina,Iguazú National Park World Heritage Site,http://example.com/country/id/414,57072712w
Argentina,Immigration Museum,http://example.com/country/id/414,48795653m
Argentina,Inca Huasi Regional Archaeological Museum,http://example.com/country/id/414,84526825m
Argentina,Inca road system,http://example.com/country/id/414,948975w
Argentina,Institutional and Natural Sciences Museum of Valle De Las Leñas,http://example.com/country/id/414,84515313m
Argentina,Instituto Nacional de Estudios de Teatro,http://example.com/country/id/414,50351158m
Argentina,Integral Museum of the Laguna Blanca Biosphere Reserve,http://example.com/country/id/414,21031040m
Argentina,Integration Bridge,http://example.com/country/id/414,http://example.com/building/id/979665b
Argentina,International Museum for Democracy,http://example.com/country/id/414,54862792m
Argentina,Iramain Museum,http://example.com/country/id/414,84533733m
Argentina,Ischigualasto / Talampaya Natural Parks,http://example.com/country/id/414,17132555w
Argentina,Iser Museo,http://example.com/country/id/414,84515711m
Argentina,Itinerant Museum of Contemporary Art of Mercosur,http://example.com/country/id/414,65390781m
Argentina,"Ituzaingó Museum ""Clarisse Columbie de Goyaud""",http://example.com/country/id/414,6034071m
Argentina,Ivy Mara Ey Municipal Museum - The Land Without Evil,http://example.com/country/id/414,84524133m
Argentina,Jallpha Kalchaki Museum,http://example.com/country/id/414,111990958m
Argentina,Jesuit Block,http://example.com/country/id/414,5994983w
Argentina,Jesuit Block and Estancias of Córdoba,http://example.com/country/id/414,837642w
Argentina,Jesuit Museum and Documentation Center,http://example.com/country/id/414,84521224m
Argentina,Jesuit missions among the Guaraní,http://example.com/country/id/414,465960w
Argentina,Jewish Museum of Buenos Aires Dr. Salvador Kibrick,http://example.com/country/id/414,64764388m
Argentina,Jose Manuel Maciel Municipal Museum,http://example.com/country/id/414,84530200m
Argentina,José Antonio Terry Regional Museum of Painting,http://example.com/country/id/414,84525300m
Argentina,José Hernández,http://example.com/country/id/414,http://example.com/building/id/3296708b
Argentina,José Hernández Folk Art Museum,http://example.com/country/id/414,21573456m
Argentina,Juan B. Ambrosetti Museum of Ethnography,http://example.com/country/id/414,9046820m
Argentina,Juan B. Castagnino Fine Arts Museum,http://example.com/country/id/414,6298930m
Argentina,Juan Bautista Ambrosetti Archaeological Museum of the Ruins of Quilmes,http://example.com/country/id/414,84533606m
Argentina,Juan Manuel Fangio Museum,http://example.com/country/id/414,6940484m
Argentina,Junín Historical Museum,http://example.com/country/id/414,9046837m
Argentina,Juramento,http://example.com/country/id/414,http://example.com/building/id/3296554b
Argentina,Kakel Huincul Municipal Museum,http://example.com/country/id/414,84513693m
Argentina,Kami Historical Museum,http://example.com/country/id/414,84531981m
Argentina,Kavanagh building,http://example.com/country/id/414,http://example.com/building/id/375910b
Argentina,Kosice museum,http://example.com/country/id/414,63589229m
Argentina,Kurteff museum,http://example.com/country/id/414,84524847m
Argentina,La Banda Jesuit Historical and Archaeological Museum,http://example.com/country/id/414,84534671m
Argentina,La Gallareta Forest Historical Museum,http://example.com/country/id/414,84531277m
Argentina,La Plata Museum,http://example.com/country/id/414,1798541m
Argentina,La Trochita Museum,http://example.com/country/id/414,84509743m
Argentina,Land of Minuanes Indigenous Anthropology Museum,http://example.com/country/id/414,84524358m
Argentina,Landing Museum,http://example.com/country/id/414,6034422m
Argentina,Las Bovedas Municipal Historical Museum,http://example.com/country/id/414,84514816m
Argentina,Las Heras Historical Museum,http://example.com/country/id/414,84516017m
Argentina,Lavalle,http://example.com/country/id/414,http://example.com/building/id/5244845b
Argentina,Le Parc tower,http://example.com/country/id/414,http://example.com/building/id/1134247b
Argentina,Legislative Historical Museum,http://example.com/country/id/414,84526537m
Argentina,Leopoldo Lugones Museum,http://example.com/country/id/414,84521691m
Argentina,Libero Badii Museum,http://example.com/country/id/414,84511439m
Argentina,Libertador General San Martín Bridge,http://example.com/country/id/414,http://example.com/building/id/1132178b
Argentina,Library Museum and Municipal Historical Archive of San Isidro Dr. Horacio Beccar Varela,http://example.com/country/id/414,84501523m
Argentina,Library and Historical Museum of the Exploration Cavalry Regiment 5 Gral. Güemes,http://example.com/country/id/414,84522468m
Argentina,Line A,http://example.com/country/id/414,http://example.com/building/id/1209679b
Argentina,Line B,http://example.com/country/id/414,http://example.com/building/id/1157061b
Argentina,Line C,http://example.com/country/id/414,http://example.com/building/id/1157050b
Argentina,Line D,http://example.com/country/id/414,http://example.com/building/id/1157052b
Argentina,Line E,http://example.com/country/id/414,http://example.com/building/id/1044919b
Argentina,Line H,http://example.com/country/id/414,http://example.com/building/id/1132660b
Argentina,Lithuanian Olgbrun Museum,http://example.com/country/id/414,84509787m
Argentina,Lola Mora Pre-Columbian and Antiquities Museum,http://example.com/country/id/414,111991019m
Argentina,Lopez Claro Museum,http://example.com/country/id/414,84530027m
Argentina,Lorenzo Bodenmann Historical Museum,http://example.com/country/id/414,84526908m
Argentina,Los Alerces National Park,http://example.com/country/id/414,828291w
Argentina,Los Desmochados Private Museum of Anthropology and Natural History,http://example.com/country/id/414,84530457m
Argentina,Los Glaciares National Park,http://example.com/country/id/414,215992w
Argentina,Los Molinos Dam,http://example.com/country/id/414,http://example.com/building/id/2884122b
Argentina,Lucio V. Mansilla Museum,http://example.com/country/id/414,84526342m
Argentina,"Luis Geraldi Historical Site, House and Museum",http://example.com/country/id/414,84509117m
Argentina,Luro Park Museum The Castle,http://example.com/country/id/414,84526460m
Argentina,Lázaro Criado City Museum,http://example.com/country/id/414,84531835m
Argentina,Mac-El Cadillal Archaeological Museum,http://example.com/country/id/414,84534697m
Argentina,Malargue Regional Museum,http://example.com/country/id/414,84515273m
Argentina,Malva Emparanza Regional Museum,http://example.com/country/id/414,84524009m
Argentina,Malvinas Argentinas War Museum,http://example.com/country/id/414,111904083m
Argentina,Malvinas House Museum,http://example.com/country/id/414,84526581m
Argentina,Malvinas Soldier Museum,http://example.com/country/id/414,6034498m
Argentina,Mama Antonia Museum - Tata Portal,http://example.com/country/id/414,84525606m
Argentina,Manzana de las Luces Historical Cultural Complex,http://example.com/country/id/414,84513569m
Argentina,Mar del Plata Museum of the Sea,http://example.com/country/id/414,9047113m
Argentina,Marambio Station,http://example.com/country/id/414,http://example.com/building/id/141493b
Argentina,Mario Brozoski Municipal Museum,http://example.com/country/id/414,2886318m
Argentina,Maritime Museum at the Presidio of Ushuaia,http://example.com/country/id/414,9046859m
Argentina,Medalla Milagrosa,http://example.com/country/id/414,http://example.com/building/id/2839438b
Argentina,Medical Museum of the Medical College of the 1st Circ. From Santa Fe,http://example.com/country/id/414,84529371m
Argentina,Mendoza Wine Museum,http://example.com/country/id/414,6034515m
Argentina,Menhirs - Open Air Archaeological Museum,http://example.com/country/id/414,84533622m
Argentina,Micro Cosmo Museum 1st. Microcosm World Museum Complex,http://example.com/country/id/414,84504486m
Argentina,Miguel G. Flesia Museum,http://example.com/country/id/414,84506938m
Argentina,Miguel Lillo Museum of Natural Sciences,http://example.com/country/id/414,84533719m
Argentina,Military Aeronautical Lyceum Museum,http://example.com/country/id/414,84529220m
Argentina,Military History Museum Lieutenant General Julio Argentino Roca,http://example.com/country/id/414,84504281m
Argentina,Mineralogical Museum of the Puna,http://example.com/country/id/414,84507777m
Argentina,Mineralogy Museum,http://example.com/country/id/414,84510130m
Argentina,Misiones Police Historical Museum,http://example.com/country/id/414,21625007m
Argentina,Model Museum,http://example.com/country/id/414,84511302m
Argentina,Multifaceted Private Museum,http://example.com/country/id/414,84531454m
Argentina,Municipal Archaeological and Historical Museum of Mutquin,http://example.com/country/id/414,84507852m
Argentina,Municipal Art Museum,http://example.com/country/id/414,84510339m
Argentina,Municipal Art Museum of La Plata,http://example.com/country/id/414,14940369m
Argentina,Municipal Historical Museum Brig. Gen. Juan M. Pueyrredon,http://example.com/country/id/414,84501069m
Argentina,Municipal Historical Museum Brigadier General Don Juan Manuel De Rosas,http://example.com/country/id/414,84502671m
Argentina,Municipal Historical Museum Dr. Roberto Habenicht,http://example.com/country/id/414,84522501m
Argentina,Municipal Historical Museum Dr. Rodolfo Doval Fermi,http://example.com/country/id/414,84527054m
Argentina,Municipal Historical Museum Rosa Giussani De Piva,http://example.com/country/id/414,84507539m
Argentina,Municipal Historical Museum of Alpachiri,http://example.com/country/id/414,84526408m
Argentina,Municipal Historical Museum of Ramallo Hercules J. Rabagliati,http://example.com/country/id/414,84507153m
Argentina,Municipal Historical Photographic Museum of Quilmes Gerónima Irma Giles and Gaetano De Mayol,http://example.com/country/id/414,84500964m
Argentina,Municipal Historical Regional Monument and Museum El Porvenir,http://example.com/country/id/414,12183760m
Argentina,Municipal Mineralogical and Folkloric Museum,http://example.com/country/id/414,84507688m
