country_id,name,cname,s
http://example.com/country/id/1044,National Stadium,Sierra Leone,http://example.com/building/id/1503980b
http://example.com/country/id/1044,Sierra Leone National Museum,Sierra Leone,3330698m
http://example.com/country/id/1044,Sierra Leone National Railway Museum,Sierra Leone,15122535m
http://example.com/country/id/1049,Archaeological Sites of the Island of Meroe,Sudan,3962345w
http://example.com/country/id/1049,Corinthia Hotel Khartoum,Sudan,http://example.com/building/id/553923b
http://example.com/country/id/1049,Dungonab Bay,Sudan,26267357w
http://example.com/country/id/1049,Dungonab Bay-Mukkawar Island Marine National Park,Sudan,65937872w
http://example.com/country/id/1049,El-Kurru,Sudan,2119834w
http://example.com/country/id/1049,"Farouq mosque, Khartoum",Sudan,http://example.com/building/id/1397224b
http://example.com/country/id/1049,Goz Abu Goma Bridge,Sudan,http://example.com/building/id/1612052b
http://example.com/country/id/1049,Jebel Barkal,Sudan,499019w
http://example.com/country/id/1049,Khalifa House Museum,Sudan,16878222m
http://example.com/country/id/1049,Khartoum International Airport,Sudan,http://example.com/building/id/1050244b
http://example.com/country/id/1049,Khashm el-Girba Dam,Sudan,http://example.com/building/id/2885183b
http://example.com/country/id/1049,Mac Nimir Bridge,Sudan,http://example.com/building/id/259912b
http://example.com/country/id/1049,Meroë,Sudan,5780w
http://example.com/country/id/1049,Musawarat,Sudan,286426w
http://example.com/country/id/1049,Naqa,Sudan,1760360w
http://example.com/country/id/1049,Nuri,Sudan,2119839w
http://example.com/country/id/1049,Omdurman Bridge,Sudan,http://example.com/building/id/436067b
http://example.com/country/id/1049,"Sanam, Sudan",Sudan,1424316w
http://example.com/country/id/1049,Sanganeb Marine National Park,Sudan,12217059w
http://example.com/country/id/1049,Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,Sudan,65937857w
http://example.com/country/id/1049,Tuti Bridge,Sudan,http://example.com/building/id/652705b
http://example.com/country/id/1049,Zuma,Sudan,229610w
http://example.com/country/id/1050,King Sobhuza II Memorial Park,Eswatini,107187048m
http://example.com/country/id/1050,Somhlolo National Stadium,Eswatini,http://example.com/building/id/3493512b
http://example.com/country/id/114,Bomas of Kenya,Kenya,225477m
http://example.com/country/id/114,Cathedral Basilica of the Holy Family,Kenya,http://example.com/building/id/4451415b
http://example.com/country/id/114,Central Island,Kenya,1053880w
http://example.com/country/id/114,Coryndon Museum,Kenya,66573048m
http://example.com/country/id/114,Duruma Kayas,Kenya,65920627w
http://example.com/country/id/114,Fort Jesus,Kenya,379080w
http://example.com/country/id/114,Hilton Nairobi,Kenya,10524043h
http://example.com/country/id/114,Hyrax Hill Prehistoric Site and Museum,Kenya,15036534m
http://example.com/country/id/114,Jomo Kenyatta International Airport,Kenya,http://example.com/building/id/206349b
http://example.com/country/id/114,Kabarnet Museum,Kenya,15036536m
http://example.com/country/id/114,Kapenguria Museum,Kenya,15036538m
http://example.com/country/id/114,Karen Blixen Museum,Kenya,367631m
http://example.com/country/id/114,Kaya Giriama,Kenya,65920620w
http://example.com/country/id/114,Kaya Jibana,Kenya,65920621w
http://example.com/country/id/114,Kaya Kambe,Kenya,65920623w
http://example.com/country/id/114,Kaya Kauma,Kenya,65920624w
http://example.com/country/id/114,Kaya Kinondo,Kenya,65920628w
http://example.com/country/id/114,Kaya Ribe,Kenya,65920625w
http://example.com/country/id/114,Kenya Lake System in the Great Rift Valley,Kenya,2384313w
http://example.com/country/id/114,Kisumu Museum,Kenya,3329722m
http://example.com/country/id/114,Kitale Museum,Kenya,15036543m
http://example.com/country/id/114,Lake Bogoria,Kenya,890651w
http://example.com/country/id/114,Lake Elmenteita,Kenya,517633w
http://example.com/country/id/114,Lake Nakuru,Kenya,849508w
http://example.com/country/id/114,Lake Turkana National Parks,Kenya,1647948w
http://example.com/country/id/114,Lamu Museum,Kenya,15036545m
http://example.com/country/id/114,Lamu old town,Kenya,272799w
http://example.com/country/id/114,Meru Museum,Kenya,15036549m
http://example.com/country/id/114,Mount Kenya National Park,Kenya,1639468w
http://example.com/country/id/114,Nairobi National Museum,Kenya,2595707m
http://example.com/country/id/114,Narok Museum,Kenya,15036552m
http://example.com/country/id/114,Nation Centre,Kenya,http://example.com/building/id/114315482b
http://example.com/country/id/114,Rabai Kayas,Kenya,65920626w
http://example.com/country/id/114,Sacred Mijikenda Kaya Forests,Kenya,1362222w
http://example.com/country/id/114,Serengeti,Kenya,4991540w
http://example.com/country/id/114,Sibiloi National Park,Kenya,1380559w
http://example.com/country/id/114,South Island,Kenya,27192240w
http://example.com/country/id/114,Thimlich Ohinga,Kenya,3524629w
http://example.com/country/id/114,Turkwel Hydroelectric Power Station,Kenya,http://example.com/building/id/2460864b
http://example.com/country/id/115,"""Red Terror"" Martyrs' Memorial Museum",Ethiopia,15856263m
http://example.com/country/id/115,Beles Hydroelectric Power Plant,Ethiopia,http://example.com/building/id/1142478b
http://example.com/country/id/115,Ethiopia Museum of Art and Science,Ethiopia,115101919m
http://example.com/country/id/115,Fasil Ghebbi,Ethiopia,464695w
http://example.com/country/id/115,Gilgel Gibe III Dam,Ethiopia,http://example.com/building/id/1136922b
http://example.com/country/id/115,Hilton Addis Ababa,Ethiopia,72812966h
http://example.com/country/id/115,Lower Valley of the Awash,Ethiopia,6153869w
http://example.com/country/id/115,Lower Valley of the Omo,Ethiopia,10942550w
http://example.com/country/id/115,Monolithic churches in Lalibela,Ethiopia,642979w
http://example.com/country/id/115,"National Postal Museum, Addis Ababa",Ethiopia,73802179m
http://example.com/country/id/115,Omo River,Ethiopia,273456w
http://example.com/country/id/115,Rimbaud House (Harar Jugol),Ethiopia,91619713m
http://example.com/country/id/115,Ruins of Aksum,Ethiopia,107183452w
http://example.com/country/id/115,Simien Mountains National Park,Ethiopia,504315w
http://example.com/country/id/115,St. George's Cathedral,Ethiopia,http://example.com/building/id/641447b
http://example.com/country/id/115,Tiya archaeological site,Ethiopia,6130080w
http://example.com/country/id/117,Adome Bridge,Ghana,http://example.com/building/id/167088b
http://example.com/country/id/117,Akosombo Dam,Ghana,http://example.com/building/id/1282314b
http://example.com/country/id/117,Asante Traditional Buildings,Ghana,1141003w
http://example.com/country/id/117,Bisa Abrewa Museum,Ghana,104762344m
http://example.com/country/id/117,"Brazil House, Ghana",Ghana,106956733m
http://example.com/country/id/117,Cape Coast Castle,Ghana,1254826w
http://example.com/country/id/117,Cape Coast Castle Museum,Ghana,15045461m
http://example.com/country/id/117,Elmina Castle,Ghana,55264655w
http://example.com/country/id/117,Elmina Castle Museum,Ghana,42605522m
http://example.com/country/id/117,Elmina Java Museum,Ghana,15045463m
http://example.com/country/id/117,Fort Amsterdam,Ghana,478784w
http://example.com/country/id/117,Fort Batenstein,Ghana,472588w
http://example.com/country/id/117,Fort Coenraadsburg,Ghana,478471w
http://example.com/country/id/117,Fort Goede Hoop,Ghana,1963564w
http://example.com/country/id/117,Fort Metal Cross,Ghana,1427246w
http://example.com/country/id/117,Fort Patience,Ghana,954593w
http://example.com/country/id/117,Fort San Sebastian,Ghana,1318387w
http://example.com/country/id/117,Fort Vredenburgh,Ghana,2139666w
http://example.com/country/id/117,"Forts and Castles, Volta, Greater Accra, Central and Western Regions",Ghana,778743w
http://example.com/country/id/117,Independence Arch,Ghana,http://example.com/building/id/1661042b
http://example.com/country/id/117,Kumasi Military Museum,Ghana,42606024m
http://example.com/country/id/117,Lower Volta Bridge,Ghana,http://example.com/building/id/16733822b
http://example.com/country/id/117,Manhiya Palace Museum,Ghana,16267974m
http://example.com/country/id/117,Manhyia Palace,Ghana,6749385m
http://example.com/country/id/117,Museum of Archaeology,Ghana,42605927m
http://example.com/country/id/117,Museum of Nzema Culture & History,Ghana,42605604m
http://example.com/country/id/117,Museum of Science & Technology,Ghana,42605398m
http://example.com/country/id/117,National Museum of Ghana,Ghana,1967472m
http://example.com/country/id/117,Okomfo Anokye’s Shrine,Ghana,106963100m
http://example.com/country/id/117,Saint Anthony Fort,Ghana,1998460w
http://example.com/country/id/117,Upper East Regional Museum,Ghana,42607446m
http://example.com/country/id/117,Volta Regional Museum,Ghana,1282665m
http://example.com/country/id/117,Yaa Asantewaa Museum,Ghana,2585962m
http://example.com/country/id/142,"""Vieille forme"" dry dock",France,http://example.com/building/id/109286111b
http://example.com/country/id/142,"101, rue Réaumur",France,http://example.com/building/id/24680205b
http://example.com/country/id/142,11 place Adolphe-Chérioux,France,http://example.com/building/id/21088669b
http://example.com/country/id/142,"116, rue Réaumur",France,http://example.com/building/id/24680771b
http://example.com/country/id/142,118 rue Réaumur,France,http://example.com/building/id/113951459b
http://example.com/country/id/142,"12, avenue Victoria",France,http://example.com/building/id/18627592b
http://example.com/country/id/142,126 rue Réaumur,France,http://example.com/building/id/113884333b
http://example.com/country/id/142,129 rue des Poissonniers,France,http://example.com/building/id/21088673b
http://example.com/country/id/142,132-134 rue Réaumur,France,http://example.com/building/id/109849402b
http://example.com/country/id/142,132-134 rue de Courcelles,France,http://example.com/building/id/111458338b
http://example.com/country/id/142,16 boulevard des Italiens,France,http://example.com/building/id/21088692b
http://example.com/country/id/142,17 bis rue Joseph-de-Maistre,France,http://example.com/building/id/21088675b
http://example.com/country/id/142,1878 Paris World's Fair,France,http://example.com/building/id/1165690b
http://example.com/country/id/142,1998 FIFA World Cup,France,http://example.com/building/id/101730b
http://example.com/country/id/142,2 place du Caire,France,http://example.com/building/id/22921194b
http://example.com/country/id/142,2-10 rue du Ruisseau,France,http://example.com/building/id/21088677b
http://example.com/country/id/142,21 avenue de la Liberté,France,http://example.com/building/id/114055957b
http://example.com/country/id/142,23 avenue de Messine,France,http://example.com/building/id/113578801b
http://example.com/country/id/142,24 rue du Temple,France,http://example.com/building/id/21293193b
http://example.com/country/id/142,25 avenue de Versailles,France,http://example.com/building/id/21088679b
http://example.com/country/id/142,25 bis rue Benjamin-Franklin,France,http://example.com/building/id/22922227b
http://example.com/country/id/142,"25, place Dauphine",France,19348190h
http://example.com/country/id/142,26 rue Vavin,France,http://example.com/building/id/21088680b
http://example.com/country/id/142,27 rue Barbès,France,22953563m
http://example.com/country/id/142,"3, rue Volta",France,http://example.com/building/id/15790686b
http://example.com/country/id/142,34 avenue Matignon,France,http://example.com/building/id/21088681b
http://example.com/country/id/142,34 rue Pasquier,France,http://example.com/building/id/21088682b
http://example.com/country/id/142,39 rue Réaumur,France,http://example.com/building/id/15791141b
http://example.com/country/id/142,"5 rue Geoffroy-Saint-Hilaire, Paris",France,http://example.com/building/id/21079392b
http://example.com/country/id/142,6 rue de Sèvres,France,http://example.com/building/id/114766974b
http://example.com/country/id/142,65 rue Saint-Didier,France,http://example.com/building/id/109169134b
http://example.com/country/id/142,65 rue de Turenne,France,http://example.com/building/id/22921283b
http://example.com/country/id/142,67 quai d'Orsay,France,http://example.com/building/id/21088683b
http://example.com/country/id/142,69 rue Réaumur,France,http://example.com/building/id/111512541b
http://example.com/country/id/142,8 rue de Lota,France,http://example.com/building/id/113578284b
http://example.com/country/id/142,85-89 quai André-Citroën,France,http://example.com/building/id/21088698b
http://example.com/country/id/142,"9 rue Chanzy, Paris",France,http://example.com/building/id/18978543b
http://example.com/country/id/142,9 rue Fénelon,France,http://example.com/building/id/21088686b
http://example.com/country/id/142,9 rue Murillo,France,http://example.com/building/id/21088687b
http://example.com/country/id/142,A1 autoroute,France,http://example.com/building/id/692788b
http://example.com/country/id/142,A10 autoroute,France,http://example.com/building/id/788639b
http://example.com/country/id/142,A104 autoroute,France,http://example.com/building/id/689673b
http://example.com/country/id/142,A106 autoroute,France,http://example.com/building/id/168764b
http://example.com/country/id/142,A11 autoroute,France,http://example.com/building/id/788641b
http://example.com/country/id/142,A115 autoroute,France,http://example.com/building/id/788643b
http://example.com/country/id/142,A12 autoroute,France,http://example.com/building/id/788644b
http://example.com/country/id/142,A13 autoroute,France,http://example.com/building/id/788648b
http://example.com/country/id/142,A131 autoroute,France,http://example.com/building/id/788650b
http://example.com/country/id/142,A132 autoroute,France,http://example.com/building/id/788655b
http://example.com/country/id/142,A14 autoroute,France,http://example.com/building/id/125360b
http://example.com/country/id/142,A140 autoroute,France,http://example.com/building/id/168747b
http://example.com/country/id/142,A15 autoroute,France,http://example.com/building/id/788666b
http://example.com/country/id/142,A150 autoroute,France,http://example.com/building/id/783403b
