s,year,m,g,o
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2007/3,2007,3,0.004760,0.049870
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2007/4,2007,4,0.003930,0.042300
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2007/5,2007,5,0.003550,0.042650
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2007/6,2007,6,0.002950,0.043030
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/1,2008,1,0.002820,0.033800
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/2,2008,2,0.002530,0.032720
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/3,2008,3,0.002960,0.036410
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/4,2008,4,0.002450,0.034630
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/5,2008,5,0.002260,0.032310
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2008/6,2008,6,0.000840,0.020730
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/1,2009,1,0.002110,0.031210
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/2,2009,2,0.001360,0.027410
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/3,2009,3,0.001470,0.026690
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/4,2009,4,0.000770,0.029560
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/5,2009,5,0.000650,0.030230
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2009/6,2009,6,0.001150,0.023940
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/1,2010,1,0.000740,0.024200
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/2,2010,2,0.000730,0.022590
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/3,2010,3,0.000520,0.024700
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/4,2010,4,0.000650,0.023280
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/5,2010,5,0.000640,0.024110
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2010/6,2010,6,0.000760,0.020560
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/1,2011,1,0.000770,0.021100
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/2,2011,2,0.000640,0.018390
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/3,2011,3,0.000500,0.019930
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/4,2011,4,0.000640,0.019080
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/5,2011,5,0.000200,0.019010
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2011/6,2011,6,0.000280,0.017120
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/1,2012,1,0.000000,0.015920
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/2,2012,2,0.000040,0.015140
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/3,2012,3,0.000110,0.017710
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/4,2012,4,0.000060,0.015090
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/5,2012,5,0.000020,0.015130
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2012/6,2012,6,0.000000,0.014160
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2013/1,2013,1,0.000110,0.015760
http://sws.ifi.uio.no/data/npd-v2/field/43604/production/2013/2,2013,2,0.000190,0.012440
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/1,2000,1,0.016070,0.270920
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/2,2000,2,0.023530,0.209190
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/3,2000,3,0.039300,0.237790
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/4,2000,4,0.040230,0.242430
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/5,2000,5,0.029610,0.205790
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2000/6,2000,6,0.005840,0.187800
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/1,2001,1,0.023070,0.200530
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/2,2001,2,0.012120,0.185470
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/3,2001,3,0.001350,0.173750
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/4,2001,4,0.002090,0.194660
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/5,2001,5,0.003320,0.195160
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2001/6,2001,6,0.001360,0.102110
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/1,2002,1,0.001560,0.164870
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/2,2002,2,0.003430,0.139540
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/3,2002,3,0.002180,0.171150
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/4,2002,4,0.009150,0.152090
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/5,2002,5,0.000780,0.138010
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2002/6,2002,6,-0.000030,0.139730
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/1,2003,1,0.005490,0.131810
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/2,2003,2,0.002410,0.126920
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/3,2003,3,0.003260,0.135230
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/4,2003,4,0.002740,0.131120
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/5,2003,5,0.002710,0.144800
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2003/6,2003,6,0.002220,0.108370
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/1,2004,1,0.002840,0.162360
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/2,2004,2,0.002290,0.126530
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/3,2004,3,0.000420,0.131500
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/4,2004,4,0.002210,0.137130
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/5,2004,5,0.000690,0.116990
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2004/6,2004,6,0.001200,0.133370
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/1,2005,1,0.008050,0.137880
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/2,2005,2,0.013000,0.112580
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/3,2005,3,0.007610,0.128160
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/4,2005,4,0.004280,0.167610
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/5,2005,5,0.001660,0.164990
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2005/6,2005,6,0.000650,0.042020
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/1,2006,1,0.002190,0.118450
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/2,2006,2,0.003800,0.107280
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/3,2006,3,0.005600,0.103650
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/4,2006,4,0.004850,0.088440
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/5,2006,5,0.002710,0.088250
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2006/6,2006,6,0.002310,0.088370
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/1,2007,1,0.000030,0.088680
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/2,2007,2,0.000130,0.076390
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/3,2007,3,0.000120,0.087570
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/4,2007,4,0.000090,0.084180
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/5,2007,5,0.000490,0.064840
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2007/6,2007,6,0.000900,0.044180
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/1,2008,1,0.000470,0.068960
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/2,2008,2,0.000070,0.064880
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/3,2008,3,0.000090,0.068880
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/4,2008,4,0.000230,0.064590
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/5,2008,5,0.000300,0.052340
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2008/6,2008,6,0.000260,0.054410
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/1,2009,1,0.000300,0.057760
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/2,2009,2,0.000460,0.052900
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/3,2009,3,0.000360,0.059230
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/4,2009,4,0.000450,0.065610
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/5,2009,5,0.000370,0.064040
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2009/6,2009,6,0.000060,0.021550
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/1,2010,1,0.000000,0.064370
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/2,2010,2,0.000000,0.057220
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/3,2010,3,0.000000,0.058030
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/4,2010,4,0.000000,0.058560
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/5,2010,5,0.000000,0.067590
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2010/6,2010,6,0.000000,0.068980
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/1,2011,1,0.000000,0.060850
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/2,2011,2,0.000000,0.051490
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/3,2011,3,0.000000,0.052280
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/4,2011,4,0.000000,0.059120
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/5,2011,5,0.000000,0.035940
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2011/6,2011,6,0.000000,0.030600
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/1,2012,1,0.009820,0.067880
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/2,2012,2,0.012040,0.065170
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/3,2012,3,0.017180,0.076560
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/4,2012,4,0.019050,0.080840
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/5,2012,5,0.011480,0.075100
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2012/6,2012,6,0.005580,0.033580
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2013/1,2013,1,0.007130,0.058280
http://sws.ifi.uio.no/data/npd-v2/field/43618/production/2013/2,2013,2,0.013070,0.050080
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/1,2000,1,0.000000,1.468590
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/2,2000,2,0.000000,1.385680
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/3,2000,3,0.000000,1.545330
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/4,2000,4,0.000000,1.380640
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/5,2000,5,0.000000,1.245920
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2000/6,2000,6,0.000000,1.300010
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/1,2001,1,0.269910,1.052030
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/2,2001,2,0.273690,0.856880
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/3,2001,3,0.313650,1.005890
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/4,2001,4,0.308070,0.975270
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/5,2001,5,0.129150,0.906200
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2001/6,2001,6,0.032720,0.559880
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/1,2002,1,0.349580,1.008760
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/2,2002,2,0.197570,0.901650
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/3,2002,3,0.167100,0.604970
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/4,2002,4,0.142090,0.872070
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/5,2002,5,0.280300,0.892610
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2002/6,2002,6,0.205730,0.863460
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/1,2003,1,0.428990,0.847620
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/2,2003,2,0.166830,0.790040
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/3,2003,3,0.078610,0.849260
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/4,2003,4,0.038670,0.683120
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/5,2003,5,0.012180,0.672420
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2003/6,2003,6,0.008340,0.745920
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/1,2004,1,0.192720,0.700660
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/2,2004,2,0.256000,0.864570
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/3,2004,3,0.158780,0.797380
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/4,2004,4,0.111600,0.615710
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/5,2004,5,0.245960,0.818330
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2004/6,2004,6,0.196610,0.714640
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/1,2005,1,0.169430,0.698450
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/2,2005,2,0.197360,0.624410
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/3,2005,3,0.292410,0.710270
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/4,2005,4,0.323940,0.670550
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/5,2005,5,0.400830,0.649930
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2005/6,2005,6,0.123880,0.421650
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/1,2006,1,0.544970,0.591170
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/2,2006,2,0.561960,0.537140
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/3,2006,3,0.380410,0.628880
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/4,2006,4,0.262900,0.599990
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/5,2006,5,-0.017220,0.531380
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2006/6,2006,6,0.131730,0.512090
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/1,2007,1,0.142800,0.507660
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/2,2007,2,0.145170,0.454790
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/3,2007,3,0.149000,0.440910
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/4,2007,4,0.255150,0.463360
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/5,2007,5,0.044360,0.401750
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2007/6,2007,6,0.056400,0.324610
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/1,2008,1,0.043890,0.408550
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/2,2008,2,0.349260,0.379520
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/3,2008,3,0.457450,0.392360
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/4,2008,4,0.657450,0.417460
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/5,2008,5,0.391030,0.438530
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2008/6,2008,6,0.239230,0.323900
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/1,2009,1,0.636570,0.503430
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/2,2009,2,0.446680,0.459180
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/3,2009,3,0.151360,0.517440
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/4,2009,4,0.128570,0.459790
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/5,2009,5,0.153750,0.475350
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2009/6,2009,6,0.015120,0.200420
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/1,2010,1,0.583070,0.506050
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/2,2010,2,0.211370,0.413200
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/3,2010,3,0.194230,0.395240
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/4,2010,4,0.274740,0.399460
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/5,2010,5,0.180320,0.379700
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2010/6,2010,6,-0.081340,0.287050
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/1,2011,1,0.443650,0.265630
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/2,2011,2,0.103210,0.293300
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/3,2011,3,0.037430,0.373350
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/4,2011,4,0.031210,0.380360
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/5,2011,5,0.011970,0.186660
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2011/6,2011,6,-0.015280,0.291430
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/1,2012,1,0.558030,0.324630
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/2,2012,2,0.695790,0.303130
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/3,2012,3,0.577050,0.331460
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/4,2012,4,0.205350,0.297660
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/5,2012,5,0.090900,0.293900
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2012/6,2012,6,0.003040,0.239040
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2013/1,2013,1,0.623710,0.256130
http://sws.ifi.uio.no/data/npd-v2/field/43625/production/2013/2,2013,2,0.621360,0.222260
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/1,2000,1,0.000000,0.148010
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/2,2000,2,0.000000,0.120940
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/3,2000,3,0.000000,0.118790
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/4,2000,4,0.000000,0.137450
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/5,2000,5,0.000000,0.139840
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2000/6,2000,6,0.000000,0.205440
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/1,2001,1,0.000000,0.347540
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/2,2001,2,0.000000,0.293310
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/3,2001,3,0.000000,0.326100
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/4,2001,4,0.000000,0.321160
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/5,2001,5,0.000000,0.336830
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2001/6,2001,6,0.000000,0.220720
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/1,2002,1,0.000000,0.164120
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/2,2002,2,0.000000,0.252990
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/3,2002,3,0.000000,0.299010
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/4,2002,4,0.000000,0.253410
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/5,2002,5,0.000000,0.272170
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2002/6,2002,6,0.000000,0.258470
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/1,2003,1,0.009270,0.240970
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/2,2003,2,0.008400,0.224360
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/3,2003,3,0.008790,0.228530
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/4,2003,4,0.008170,0.217510
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/5,2003,5,0.008150,0.218690
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2003/6,2003,6,0.005550,0.154350
http://sws.ifi.uio.no/data/npd-v2/field/43639/production/2004/1,2004,1,0.006240,0.154830
